#ID	A323-01	A323-02	A323-03	A323-04	A323-05	A323-06	A323-07	A323-08	A323-11	A323-12	A323-15	A323-16	A323-17	A323-18	A323-19	A323-22	A323-24	A323-28	A323-29	A323-34	A323-35	A323-37	A323-38	A323-39	A323-40	A323-41	A323-42	A323-43	A323-44	A323-45	A323-46	A323-47	A323-48	A323-49	A323-50
hsa-miR-127-3p	64.83455033	20.0672252	12.47388281	73.69050555	7.686513244	44.31576459	19.35615885	12.65582484	11.4416476	13.61748485	24.30704661	55.96284067	23.94220352	24.16816207	62.54959988	12.68284434	40.31694494	4.710626231	40.50879041	34.35995713	20.47548629	7.091410647	35.48058452	22.86752191	14.51350724	60.16267989	33.26470947	19.59247649	0	28.21219331	13.94453792	65.66203749	6.842285323	0	10.15799749
hsa-miR-127-5p	0	0	3.118470702	0	0	0	2.76516555	0	3.269042171	0	0	2.331785028	0	0	0	0	2.68779633	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-1270	8.104318791	6.689075068	0	5.668500427	0	0	2.76516555	0	4.903563256	20.42622728	20.25587218	0	0	0	3.909349992	8.455229559	0	0	0	13.30062857	6.825162098	2.363803549	2.534327466	3.266788845	9.675671492	0	7.39215766	0	0	0	0	18.76058214	0	6.891418805	2.031599499
hsa-miR-1271-5p	0	0	6.236941404	0	2.562171081	0	0	0	0	0	4.051174435	0	0	0	0	0	2.68779633	0	0	0	2.275054033	2.363803549	2.534327466	3.266788845	14.51350724	0	0	0	0	0	0	0	20.52685597	0	4.063198997
hsa-miR-1272	0	0	0	0	0	0	0	4.218608281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1273c	0	0	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-1273h-3p	20.26079698	6.689075068	0	14.17125107	0	0	8.295496651	0	3.269042171	0	0	0	0	0	0	4.22761478	13.43898165	4.710626231	30.38159281	7.758699997	0	4.727607098	12.67163733	16.33394422	4.837835746	6.016267989	33.26470947	6.530825496	3.215558157	0	4.648179308	9.38029107	6.842285323	0	2.031599499
hsa-miR-1273h-5p	0	10.0336126	0	0	0	0	0	4.218608281	0	0	0	0	0	0	7.818699985	4.22761478	0	0	0	1.108385714	0	0	0	0	0	0	3.69607883	0	0	0	0	0	6.842285323	0	0
hsa-miR-1275	0	13.37815014	0	22.67400171	0	0	0	21.09304141	0	0	0	4.663570056	2.99277544	0	0	8.455229559	10.75118532	0	0	0	6.825162098	9.455214196	5.068654931	19.60073307	0	0	0	0	0	0	23.24089654	0	0	0	2.031599499
hsa-miR-1277-3p	0	3.344537534	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	4.22761478	0	0	0	1.108385714	0	0	0	3.266788845	14.51350724	0	11.08823649	0	0	0	0	0	0	0	6.094798496
hsa-miR-1277-5p	68.88670973	20.0672252	71.72482615	65.18775491	7.686513244	36.92980383	44.24264881	33.74886625	16.34521085	27.2349697	8.102348871	16.3224952	11.97110176	12.08408104	46.91219991	29.59330346	21.50237064	32.97438361	70.89038321	89.77924282	36.40086452	52.00367808	32.94625705	26.13431076	19.35134298	144.3904317	73.9215766	45.71577847	48.23337235	28.21219331	18.59271723	28.14087321	61.58056791	20.67425642	201.1283504
hsa-miR-1278	0	0	0	0	0	0	0	0	0	0	0	0	0	12.08408104	0	0	0	0	0	0	0	0	0	0	0	12.03253598	0	0	0	0	0	0	0	0	0
hsa-miR-128-1-5p	0	0	3.118470702	2.834250213	0	0	0	0	3.269042171	0	0	2.331785028	0	0	15.63739997	0	2.68779633	0	0	1.108385714	0	4.727607098	2.534327466	0	0	0	7.39215766	0	0	0	4.648179308	0	0	6.891418805	0
hsa-miR-128-3p	247.1817231	193.983177	106.0280039	235.2427677	99.92467217	177.2630584	193.5615885	130.7768567	145.4723766	88.51365153	72.92113984	179.5474472	56.86273336	149.0369994	218.9235996	80.32468082	196.2091321	122.476282	70.89038321	182.8836428	104.6524855	122.9177845	177.4029226	124.1379761	101.5945507	204.5531116	310.4706217	189.3939394	70.74227944	141.0609665	125.5008413	206.3664035	198.4262744	151.6112137	170.6543579
hsa-miR-1281	0	0	0	0	0	0	0	0	1.634521085	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	2.534327466	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1285-3p	0	0	0	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.825162098	2.363803549	2.534327466	0	0	0	7.39215766	0	0	0	0	4.690145535	0	0	0
hsa-miR-1285-5p	0	0	0	0	0	0	0	0	3.269042171	0	0	0	0	0	0	0	5.375592659	0	0	0	0	0	5.068654931	0	4.837835746	0	0	0	0	0	0	0	0	0	0
hsa-miR-1287-5p	4.052159396	0	0	8.50275064	17.93519757	7.385960766	5.530331101	8.437216562	6.538084341	0	0	4.663570056	14.9638772	0	7.818699985	0	5.375592659	9.421252461	0	2.216771428	6.825162098	14.18282129	15.20596479	0	0	0	3.69607883	13.06165099	0	0	0	0	41.05371194	6.891418805	12.18959699
hsa-miR-1289	0	0	3.118470702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-129-5p	0	10.0336126	0	0	0	0	0	0	3.269042171	0	0	2.331785028	0	0	0	0	0	9.421252461	0	0	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1291	0	0	0	0	0	0	0	0	0	0	0	6.995355084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1292-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69607883	0	0	0	0	0	0	0	0
hsa-miR-1292-5p	0	0	3.118470702	0	0	0	0	0	13.07616868	6.808742425	0	0	2.99277544	4.028027012	0	12.68284434	8.063388989	18.84250492	0	0	4.550108065	2.363803549	0	3.266788845	4.837835746	0	0	13.06165099	6.431116313	9.404064437	0	4.690145535	0	0	0
hsa-miR-1293	0	0	0	0	0	0	0	0	0	0	0	6.995355084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1294	16.20863758	40.13445041	21.82929491	8.50275064	30.74605298	7.385960766	19.35615885	4.218608281	42.49754822	74.89616668	48.61409323	13.99071017	29.9277544	16.11210805	3.909349992	16.91045912	13.43898165	4.710626231	20.2543952	13.30062857	15.92537823	14.18282129	17.74029226	6.533577689	9.675671492	6.016267989	7.39215766	6.530825496	6.431116313	0	9.296358616	14.07043661	13.68457065	20.67425642	14.22119649
hsa-miR-1295a	0	0	6.236941404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.266788845	0	0	0	0	0	0	0	4.690145535	0	0	0
hsa-miR-1296-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1296-5p	0	0	0	2.834250213	0	7.385960766	11.0606622	4.218608281	0	0	0	4.663570056	2.99277544	0	3.909349992	4.22761478	0	9.421252461	0	2.216771428	15.92537823	7.091410647	0	3.266788845	9.675671492	6.016267989	0	0	0	0	0	0	13.68457065	20.67425642	2.031599499
hsa-miR-1297	0	10.0336126	6.236941404	14.17125107	0	0	13.82582775	4.218608281	0	0	16.20469774	9.327140112	0	0	0	8.455229559	0	18.84250492	10.1271976	1.108385714	2.275054033	0	0	0	0	0	0	0	9.64667447	0	0	4.690145535	0	0	2.031599499
hsa-miR-1298-5p	0	0	0	0	0	0	0	0	0	0	0	4.663570056	0	26.18217558	0	0	0	0	0	0	0	0	2.534327466	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1299	0	3.344537534	0	11.33700085	0	0	0	25.31164969	0	0	0	4.663570056	0	0	11.72804998	0	0	0	0	2.216771428	2.275054033	0	0	6.533577689	9.675671492	6.016267989	0	0	0	0	0	0	0	0	6.094798496
hsa-miR-1301-3p	20.26079698	0	46.77706053	31.17675235	7.686513244	22.1578823	19.35615885	12.65582484	14.71068977	0	12.15352331	13.99071017	17.95665264	0	11.72804998	16.91045912	8.063388989	14.13187869	0	25.49287142	4.550108065	9.455214196	25.34327466	22.86752191	9.675671492	120.3253598	22.17647298	19.59247649	9.64667447	47.02032218	0	23.45072768	34.21142662	13.78283761	22.34759448
hsa-miR-1303	0	6.689075068	6.236941404	2.834250213	0	0	0	0	4.903563256	0	20.25587218	0	0	0	0	4.22761478	16.12677798	0	0	3.325157141	4.550108065	9.455214196	0	6.533577689	4.837835746	6.016267989	11.08823649	19.59247649	19.29334894	9.404064437	9.296358616	4.690145535	0	0	0
hsa-miR-1304-3p	0	0	0	0	0	7.385960766	0	0	0	0	0	0	0	0	0	0	0	0	0	1.108385714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1304-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.325157141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-1306-3p	0	16.72268767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1271976	1.108385714	6.825162098	4.727607098	0	0	0	0	0	6.530825496	0	0	0	0	0	0	4.063198997
hsa-miR-1306-5p	89.14750671	150.504189	77.96176755	107.7015081	107.6111854	184.6490191	96.78079427	59.06051594	81.72605427	61.27868183	36.46056992	79.28069095	17.95665264	22.15414857	117.2804998	59.18660692	115.5752422	47.10626231	50.63598801	70.93668568	54.60129678	70.91410647	73.4954965	29.4010996	53.2161932	138.3741637	121.9706014	78.36990596	38.58669788	75.23251549	32.53725516	75.04232856	130.0034211	55.13135044	65.01118396
hsa-miR-1307-3p	307.9641141	224.0840148	199.5821249	416.6347814	233.1575684	110.7894115	179.7357608	84.37216562	186.3354037	115.7486212	76.97231427	202.8652974	116.7182422	90.63060777	398.7536992	169.1045912	185.4579467	268.5056951	273.4343353	339.1660284	163.8038903	191.4680875	268.6387113	277.6770518	135.4594009	733.9846946	295.6863064	404.9111808	279.7535596	188.0812887	116.2044827	356.4510607	629.4902497	254.9824958	329.1191188
hsa-miR-1307-5p	20.26079698	33.44537534	28.06623632	17.00550128	5.124342163	0	11.0606622	0	3.269042171	0	0	4.663570056	5.98555088	0	7.818699985	0	2.68779633	18.84250492	10.1271976	7.758699997	11.37527016	14.18282129	7.602982397	16.33394422	4.837835746	6.016267989	7.39215766	0	0	0	0	42.21130982	20.52685597	48.23993164	22.34759448
hsa-miR-130a-3p	133.7212601	40.13445041	87.31717966	82.19325619	51.24342163	59.08768613	11.0606622	63.27912422	62.11180124	54.4699394	68.8699654	83.94426101	41.89885616	20.14013506	66.45894987	42.2761478	94.07287153	70.65939346	162.0351616	74.26184282	40.95097259	56.73128518	70.96116903	55.53541036	38.70268597	84.22775184	225.4608086	65.30825496	38.58669788	75.23251549	27.88907585	117.2536384	82.10742388	41.34851283	85.32717894
hsa-miR-130a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-130b-3p	32.41727517	20.0672252	3.118470702	28.34250213	12.81085541	0	13.82582775	21.09304141	31.05590062	0	8.102348871	2.331785028	23.94220352	0	0	16.91045912	24.19016697	18.84250492	10.1271976	16.62578571	4.550108065	23.63803549	10.13730986	6.533577689	29.02701447	0	14.78431532	6.530825496	32.15558157	18.80812887	4.648179308	18.76058214	0	0	4.063198997
hsa-miR-130b-5p	4.052159396	0	3.118470702	5.668500427	0	14.77192153	2.76516555	12.65582484	3.269042171	0	0	11.65892514	0	0	0	0	26.8779633	14.13187869	10.1271976	16.62578571	9.10021613	14.18282129	20.27461972	9.800366534	9.675671492	18.04880397	0	26.12330199	3.215558157	0	4.648179308	4.690145535	13.68457065	0	16.25279599
hsa-miR-132-3p	0	0	0	5.668500427	2.562171081	0	5.530331101	4.218608281	0	0	0	4.663570056	2.99277544	20.14013506	15.63739997	16.91045912	26.8779633	18.84250492	10.1271976	9.975471424	6.825162098	26.00183904	17.74029226	45.73504382	0	12.03253598	0	0	0	9.404064437	0	4.690145535	0	0	10.15799749
hsa-miR-132-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	4.550108065	4.727607098	0	3.266788845	0	0	0	0	0	0	0	0	0	0	4.063198997
hsa-miR-1323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.533577689	0	0	0	0	0	0	0	0	0	6.891418805	0
hsa-miR-1324	0	0	0	0	0	0	0	8.437216562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-133a-3p	8.104318791	0	0	28.34250213	12.81085541	0	2.76516555	0	6.538084341	0	0	0	0	0	0	4.22761478	2.68779633	0	0	15.51739999	18.20043226	7.091410647	5.068654931	32.66788845	0	30.08133994	0	0	0	0	0	0	6.842285323	0	8.126397994
hsa-miR-133b	0	0	0	11.33700085	0	0	0	0	1.634521085	0	0	0	0	0	0	4.22761478	0	0	0	6.650314283	0	0	0	6.533577689	0	6.016267989	0	0	0	0	0	0	0	0	0
hsa-miR-134-5p	413.3202584	70.23528822	93.55412106	243.7455183	35.87039514	81.24556842	58.06847656	25.31164969	35.95946388	0	32.40939548	65.28998079	20.94942808	8.056054024	93.82439982	38.04853302	51.06813026	37.68500985	0	80.91215711	25.02559436	21.27423194	53.22087678	32.66788845	72.56753619	210.5693796	136.7549167	13.06165099	70.74227944	28.21219331	13.94453792	84.42261963	54.73828259	0	69.07438295
hsa-miR-1343-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.068654931	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135a-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-135a-5p	0	6.689075068	3.118470702	2.834250213	0	0	0	0	4.903563256	0	12.15352331	2.331785028	0	0	7.818699985	0	0	0	0	5.541928569	9.10021613	0	2.534327466	3.266788845	0	0	0	13.06165099	0	0	4.648179308	0	0	0	4.063198997
hsa-miR-135b-5p	0	6.689075068	3.118470702	2.834250213	0	0	0	0	4.903563256	0	12.15352331	2.331785028	0	0	7.818699985	0	0	0	0	5.541928569	9.10021613	0	2.534327466	3.266788845	0	0	0	13.06165099	0	0	4.648179308	0	0	0	4.063198997
hsa-miR-136-3p	16.20863758	6.689075068	0	0	12.81085541	0	0	0	1.634521085	0	0	9.327140112	0	0	0	0	0	0	10.1271976	1.108385714	0	0	0	0	0	0	33.26470947	0	0	0	9.296358616	0	6.842285323	20.67425642	4.063198997
hsa-miR-136-5p	36.46943456	0	0	2.834250213	0	0	2.76516555	0	1.634521085	0	0	9.327140112	0	0	0	8.455229559	16.12677798	9.421252461	10.1271976	5.541928569	0	0	5.068654931	6.533577689	14.51350724	18.04880397	0	19.59247649	0	0	0	0	13.68457065	0	10.15799749
hsa-miR-137-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.404064437	0	0	0	0	0
hsa-miR-138-2-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-138-5p	0	0	0	0	0	7.385960766	5.530331101	0	1.634521085	0	4.051174435	0	0	0	0	4.22761478	0	0	10.1271976	1.108385714	0	9.455214196	2.534327466	9.800366534	0	0	0	0	0	0	4.648179308	0	0	0	0
hsa-miR-139-3p	178.2950134	210.7058646	118.5018867	187.0605141	238.2819106	125.561333	129.9627809	113.9024236	112.7819549	81.7049091	93.17701202	296.1366986	164.6026492	66.4624457	97.73374981	84.55229559	196.2091321	174.2931705	121.5263712	103.0798714	172.9041065	99.27974906	144.4566655	225.4084303	120.9458936	234.6344516	158.9313897	293.8871473	96.4667447	112.8487732	69.72268962	243.8875678	191.5839891	96.47986327	127.9907684
hsa-miR-139-5p	76.99102852	76.92436328	59.25094334	56.68500427	56.36776379	103.4034507	82.95496651	67.4977325	24.51781628	54.4699394	56.7164421	118.9210364	68.83383512	82.57455374	70.36829986	46.50376258	94.07287153	47.10626231	101.271976	59.85282854	81.90194517	108.7349633	78.56415143	153.5390757	101.5945507	90.24401983	118.2745226	58.77742947	99.68230285	56.42438662	37.18543447	70.35218303	88.9497092	75.80560686	113.7695719
hsa-miR-140-3p	210.7122886	301.0083781	290.0177753	478.988286	484.2503344	472.701489	257.1603962	396.5491784	671.7881661	177.0273031	157.995803	440.7073703	251.393137	227.5835262	187.6487996	177.5598207	381.6670788	273.2163214	253.17994	349.1414998	368.5587533	468.0331027	220.4864895	310.3449402	275.7566375	192.5205756	280.9019911	241.6405434	257.2446525	178.6772243	237.0571447	262.64815	301.0605542	227.4168206	160.4963604
hsa-miR-140-5p	89.14750671	110.3697386	71.72482615	204.0660154	94.80033001	125.561333	154.8492708	113.9024236	101.3403073	40.85245455	101.2793609	137.5753167	71.82661056	86.60258076	109.4617998	93.00752515	96.76066786	84.79127215	60.76318561	47.66058569	61.42645888	75.64171357	73.4954965	88.2032988	58.05402895	114.3090918	184.8039415	91.43155695	221.8735128	103.4447088	88.31540686	201.676258	75.26513856	96.47986327	95.48517643
hsa-miR-141-3p	12.15647819	60.20167561	56.13247264	65.18775491	38.43256622	36.92980383	52.53814546	21.09304141	35.95946388	0	89.12583758	37.30856045	50.87718248	92.64462127	0	0	69.88270457	14.13187869	111.3991736	39.9018857	222.9552952	35.45705324	17.74029226	22.86752191	53.2161932	48.13014391	103.4902072	45.71577847	54.66448866	56.42438662	65.07451031	37.52116428	27.36914129	0	138.1487659
hsa-miR-141-5p	0	0	0	5.668500427	0	0	0	0	0	0	0	0	0	0	0	0	2.68779633	0	0	0	2.275054033	0	0	0	0	0	0	0	0	0	0	0	0	20.67425642	8.126397994
hsa-miR-142-3p	18538.62924	16107.29276	17697.32123	17351.27981	18967.75251	17076.34129	18330.28243	14275.77042	8025.498529	12317.01505	11521.54009	15970.39566	12581.62795	12309.65055	13780.45872	10974.88797	32366.4434	15220.03335	22968.48416	20842.08496	18450.6882	22007.01104	16812.72841	23056.99566	17517.80324	32373.53805	20302.56101	26854.75444	11855.76292	16259.62741	10411.92165	27048.0693	25152.24085	22913.96753	31506.04502
hsa-miR-142-5p	2909.450446	3983.344203	3972.931674	3471.956511	4066.165506	4158.295911	4380.022232	3813.621886	2759.071592	1933.682849	2787.208012	3131.587293	3283.074658	4892.038806	2107.139646	1974.296102	4504.746648	2435.393761	4547.111723	4716.181212	3237.401888	4009.010819	3114.688455	3162.251602	2670.485332	2256.100496	4124.823974	3957.680251	2623.895456	2134.722627	2063.791613	2359.143204	3003.763257	2866.830223	4660.48925
hsa-miR-143-3p	713.1800537	515.0587802	355.50566	408.1320307	312.5848719	487.4734105	627.69258	438.7352612	604.7728016	224.6885	271.4286872	370.7538195	212.4870562	396.7606607	379.2069493	346.6644119	354.7891155	569.9857739	739.2854249	421.1865712	336.7079968	607.4975121	347.2028628	434.4829163	227.3782801	703.9033547	790.9608696	378.7878788	546.6448866	225.6975465	269.5943999	999.000999	348.9565515	503.0735728	940.6305679
hsa-miR-143-5p	8.104318791	6.689075068	0	11.33700085	0	0	0	0	16.34521085	0	0	0	0	0	0	0	2.68779633	0	0	3.325157141	4.550108065	0	5.068654931	0	0	0	0	0	19.29334894	0	0	0	6.842285323	20.67425642	6.094798496
hsa-miR-144-3p	291.7554765	220.7394772	311.8470702	226.7400171	343.3309249	214.1928622	353.9411905	227.8048472	219.0258254	456.1857425	291.6845594	163.224952	206.5015054	205.4293776	238.4703495	329.7539528	303.7209852	325.0332099	394.9607065	423.4033427	286.6568081	375.8447643	278.7760212	300.5445737	377.3511882	216.5856476	454.6176961	280.8254963	360.1425135	489.0113507	260.2980413	229.8171312	342.1142662	516.8564104	678.5542325
hsa-miR-144-5p	465.9983305	247.4957775	424.1120155	272.0880205	340.7687538	406.2278421	246.099734	269.99093	384.1124551	578.7431061	623.8808631	300.8002686	242.4148106	171.191148	273.6544995	1035.765621	424.6718201	758.4108231	840.557401	657.2727283	455.0108065	839.1502599	742.5579474	463.8840159	556.3511108	264.7157915	402.8725925	359.1954023	488.7648398	451.395093	506.6515446	511.2258633	862.1279507	861.4273507	940.6305679
hsa-miR-145-3p	8.104318791	3.344537534	0	2.834250213	0	0	2.76516555	0	1.634521085	0	0	0	0	0	0	0	0	0	10.1271976	1.108385714	0	2.363803549	2.534327466	0	0	0	0	0	0	18.80812887	0	0	0	0	2.031599499
hsa-miR-145-5p	28.36511577	30.10083781	21.82929491	14.17125107	10.24868433	96.01748996	27.6516555	37.96747453	17.97973194	20.42622728	0	34.97677542	17.95665264	18.12612155	23.45609995	4.22761478	32.25355595	37.68500985	30.38159281	21.05932856	20.47548629	23.63803549	7.602982397	19.60073307	9.675671492	48.13014391	48.04902479	19.59247649	0	9.404064437	18.59271723	28.14087321	27.36914129	27.56567522	18.28439549
hsa-miR-1468-5p	0	10.0336126	0	0	2.562171081	0	0	0	6.538084341	0	12.15352331	6.995355084	0	0	0	0	5.375592659	9.421252461	10.1271976	2.216771428	0	0	0	3.266788845	0	24.06507195	0	6.530825496	0	0	0	0	0	0	0
hsa-miR-1469	0	0	6.236941404	11.33700085	0	14.77192153	0	0	0	13.61748485	8.102348871	2.331785028	0	0	11.72804998	12.68284434	13.43898165	18.84250492	10.1271976	0	0	4.727607098	10.13730986	0	0	0	0	0	6.431116313	0	0	0	13.68457065	6.891418805	0
hsa-miR-146a-3p	0	0	0	5.668500427	0	7.385960766	0	0	3.269042171	0	0	0	0	0	0	0	0	0	0	2.216771428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.031599499
hsa-miR-146a-5p	3464.596283	2615.428352	2928.243989	3962.281798	1880.633574	2762.349326	2278.496414	1666.350271	1935.272965	1402.60094	960.1283412	2453.03785	1601.13486	1516.55217	2060.227446	1069.586539	3816.670788	1446.162253	2774.852143	2367.511885	2111.250142	1810.673519	2024.927645	2404.35659	1838.377583	3627.809597	4106.34358	3487.460815	1765.341428	1335.37715	901.7467858	2762.49572	4673.280876	2012.294291	3630.468304
hsa-miR-146b-3p	4.052159396	3.344537534	24.94776562	42.5137532	35.87039514	29.54384306	13.82582775	0	13.07616868	6.808742425	4.051174435	23.31785028	8.97832632	32.2242161	54.73089989	12.68284434	53.75592659	4.710626231	0	32.1431857	40.95097259	26.00183904	40.54923945	39.20146613	19.35134298	24.06507195	11.08823649	39.18495298	12.86223263	9.404064437	4.648179308	23.45072768	0	13.78283761	6.094798496
hsa-miR-146b-5p	437.6332147	608.7058312	657.9973181	467.6512852	381.7634911	428.3857244	273.7513895	303.7397962	225.5639098	360.8633485	259.2751639	613.2594624	227.4509334	354.4663771	504.306149	236.7464277	1198.757163	164.8719181	313.9431257	657.2727283	423.1600501	564.9490482	425.7670142	444.2832829	391.8646954	379.0248833	395.4804348	509.4043887	254.0290944	235.1016109	246.3535033	576.8879008	465.275402	330.7881027	509.9314741
hsa-miR-1470	0	0	0	0	0	0	2.76516555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-147a	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-147b-3p	0	0	0	2.834250213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-147b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.216771428	0	2.363803549	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-148a-3p	1081.926559	1421.428452	957.3705055	1264.075595	1081.236196	923.2450957	1722.698138	1075.745112	939.8496241	857.9015456	822.3884104	797.4704796	1152.218544	819.7034969	1219.717198	562.2727657	787.5243246	621.8026624	648.1406465	731.5345711	846.3201001	926.6109912	866.7399932	705.6263904	730.5131976	1437.888049	1334.284458	1195.141066	1112.583122	883.982057	813.4313789	1167.846238	1060.554225	599.5534361	926.4093714
hsa-miR-148a-5p	0	0	0	0	0	0	5.530331101	0	0	0	0	0	0	6.042040518	0	0	0	4.710626231	0	0	0	4.727607098	0	0	0	12.03253598	0	0	0	0	0	0	0	0	0
hsa-miR-148b-3p	607.8239094	214.0504022	386.690367	595.1925448	315.147043	391.4559206	483.9039713	299.521188	305.655443	183.8360455	162.0469774	212.1924376	230.4437089	243.6956342	469.1219991	211.380739	260.716244	249.6631902	384.8335089	272.6628856	182.0043226	302.5668543	291.4476585	264.6098964	169.3242511	619.6756028	665.2941894	346.1337513	212.2268383	235.1016109	153.3899172	351.7609151	554.2251112	186.0683077	656.206638
hsa-miR-148b-5p	0	10.0336126	9.355412106	11.33700085	7.686513244	0	11.0606622	12.65582484	1.634521085	6.808742425	28.35822105	16.3224952	0	46.32231064	0	4.22761478	24.19016697	14.13187869	20.2543952	17.73417142	6.825162098	18.91042839	12.67163733	16.33394422	38.70268597	18.04880397	7.39215766	32.65412748	25.72446525	0	0	4.690145535	0	6.891418805	8.126397994
hsa-miR-149-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.375592659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-149-5p	0	0	0	2.834250213	0	0	0	12.65582484	0	0	0	0	0	0	0	0	5.375592659	0	0	0	2.275054033	0	2.534327466	0	0	0	0	13.06165099	0	0	0	0	0	0	2.031599499
hsa-miR-150-3p	16.20863758	93.64705095	59.25094334	70.85625533	15.37302649	44.31576459	19.35615885	59.06051594	50.67015364	13.61748485	24.30704661	160.8931669	20.94942808	32.2242161	19.54674996	46.50376258	303.7209852	56.52751477	111.3991736	123.0308142	159.2537823	68.55030292	81.0984789	98.00366534	87.08104342	42.11387592	29.56863064	71.83908046	9.64667447	28.21219331	27.88907585	75.04232856	27.36914129	20.67425642	22.34759448
hsa-miR-150-5p	7038.60087	17425.04055	13103.81389	14199.59357	17197.2923	19654.0416	8903.833072	13613.44892	13126.83884	7435.146728	8718.127385	18512.04134	10809.90489	17362.81044	6086.857938	7254.586962	45133.47597	13995.27053	16476.9505	31951.43497	32890.45615	19191.72101	21399.86112	22041.02433	18640.18113	9920.825913	11287.82475	25111.02403	8456.917952	12845.95202	12048.08077	10960.87012	12035.57988	10344.01963	10204.72428
hsa-miR-151a-3p	1158.917587	792.6553956	891.8826208	1266.909845	822.4569171	871.5433704	1028.641585	805.7541817	554.1026479	435.7595152	482.0897578	811.4611898	415.9957862	404.8167147	1598.924147	511.5413883	650.4467117	452.2201181	698.7766345	589.6611997	623.3648049	607.4975121	631.0475389	829.7643665	643.4321542	1792.847861	1352.764852	1090.647858	681.6983292	441.9910285	381.1507033	1163.156093	1354.772494	668.4676241	1172.232911
